Item,Part,Quest,Gender,Edu,Time,Score,ITEM_ID,SENT_ID,SENTENCE,CONDITION,TARGET_WORD,SENT_COND
SR4a_15,37,SR4a,female,Maîtrise,755,3,15,58,L'ermite vivait dans une grotte. Il se lavait tous les jours dans une rivière de montagne. Ses cheveux étaient sales et en désordre.,IMPLAUS_NOCONN,sales,SC2
SR4a_16,34,SR4a,female,Maîtrise,2075,1,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_16,33,SR4a,male,Diplôme_trois,16237,5,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_16,35,SR4a,male,Doctorat,542,2,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_16,36,SR4a,male,Maîtrise,54,5,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_16,38,SR4a,male,Maîtrise,546,6,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_16,37,SR4a,female,Maîtrise,755,3,16,63,"Octavia a eu besoin d'une moyenne de 27 pour obtenir son diplôme. Elle a réalisé que sa moyenne est assez élevée. Cependant, elle sera diplômée la semaine prochaine avec sa classe.",IMPLAUS_CONN,semaine ,SC3
SR4a_17,37,SR4a,female,Maîtrise,755,2,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_17,34,SR4a,female,Maîtrise,2075,2,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_17,33,SR4a,male,Diplôme_trois,16237,3,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_17,35,SR4a,male,Doctorat,542,4,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_17,38,SR4a,male,Maîtrise,546,1,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_17,36,SR4a,male,Maîtrise,54,5,17,68,"Giacomo avait un problème avec la nourriture. Il ne pouvait pas s'arrêter de manger. Cependant, il est devenu très mince après un certain temps.",PLAUS_CONN,mince,SC4
SR4a_18,33,SR4a,male,Diplôme_trois,16237,6,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_18,36,SR4a,male,Maîtrise,54,3,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_18,35,SR4a,male,Doctorat,542,4,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_18,34,SR4a,female,Maîtrise,2075,5,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_18,38,SR4a,male,Maîtrise,546,6,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_18,37,SR4a,female,Maîtrise,755,6,18,69,Le voleur était maladroit. Il avait déclenché l'alarme. Il a été attrapé par le garde.,PLAUS_NOCONN,attrapé,SC1
SR4a_20,38,SR4a,male,Maîtrise,546,6,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_20,36,SR4a,male,Maîtrise,54,4,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_20,37,SR4a,female,Maîtrise,755,3,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_20,35,SR4a,male,Doctorat,542,4,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_20,34,SR4a,female,Maîtrise,2075,3,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_20,33,SR4a,male,Diplôme_trois,16237,6,20,79,"Gianni avait de mauvaises notes et avait souvent des problèmes à l'école. Il semblait déprimé et n'avait pas d'amis. Cependant, ses parents étaient inquiets pour lui.",IMPLAUS_CONN,inquiets,SC3
SR4a_22,36,SR4a,male,Maîtrise,54,4,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_22,34,SR4a,female,Maîtrise,2075,6,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_22,38,SR4a,male,Maîtrise,546,6,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_22,35,SR4a,male,Doctorat,542,5,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_22,37,SR4a,female,Maîtrise,755,6,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_22,33,SR4a,male,Diplôme_trois,16237,6,22,85,"Le restaurant avait reçu de mauvaises critiques. C'était toujours vide. En mai, il avait fermé définitivement.",PLAUS_NOCONN,fermé,SC1
SR4a_23,38,SR4a,male,Maîtrise,546,4,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_23,35,SR4a,male,Doctorat,542,2,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_23,34,SR4a,female,Maîtrise,2075,1,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_23,36,SR4a,male,Maîtrise,54,2,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_23,33,SR4a,male,Diplôme_trois,16237,3,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_23,37,SR4a,female,Maîtrise,755,2,23,90,Le célèbre violoniste était nerveux pendant la représentation. Elle a fait beaucoup d'erreurs en jouant. Tout le monde l'avait acclamée ce jour-là.,IMPLAUS_NOCONN,acclamée,SC2
SR4a_25,34,SR4a,female,Maîtrise,2075,1,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_25,33,SR4a,male,Diplôme_trois,16237,4,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_25,38,SR4a,male,Maîtrise,546,2,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_25,35,SR4a,male,Doctorat,542,2,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_25,37,SR4a,female,Maîtrise,755,2,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_25,36,SR4a,male,Maîtrise,54,4,25,100,"Judith avait un jardin dans l'arrière-cour. Elle a passé beaucoup de temps à s'en occuper. Cependant, elle était pleine de déchets et de mauvaises herbes et de déchets.",PLAUS_CONN,déchets,SC4
SR4a_26,33,SR4a,male,Diplôme_trois,16237,6,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_26,36,SR4a,male,Maîtrise,54,4,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_26,35,SR4a,male,Doctorat,542,2,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_26,37,SR4a,female,Maîtrise,755,3,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_26,38,SR4a,male,Maîtrise,546,6,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_26,34,SR4a,female,Maîtrise,2075,5,26,101,La gymnaste s'est spécialisée dans la poutre de balance. Elle avait trébuché lors de la première prise. Elle était déçue par elle-même.,PLAUS_NOCONN,déçue,SC1
SR4a_27,36,SR4a,male,Maîtrise,54,4,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_27,33,SR4a,male,Diplôme_trois,16237,2,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_27,34,SR4a,female,Maîtrise,2075,2,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_27,35,SR4a,male,Doctorat,542,2,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_27,38,SR4a,male,Maîtrise,546,2,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_27,37,SR4a,female,Maîtrise,755,3,27,106,L'entreprise avait embauché un nouvel employé. Il a été efficace et responsable. Ses évaluations étaient négatives ce trimestre-là.,IMPLAUS_NOCONN,négatives,SC2
SR4a_29,34,SR4a,female,Maîtrise,2075,2,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_29,37,SR4a,female,Maîtrise,755,5,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_29,33,SR4a,male,Diplôme_trois,16237,5,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_29,35,SR4a,male,Doctorat,542,3,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_29,36,SR4a,male,Maîtrise,54,2,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_29,38,SR4a,male,Maîtrise,546,3,29,116,"L'idée de l'ingénieur logiciel a été mise en œuvre dans le nouveau produit. L'idée n'a pas eu beaucoup de succès. Cependant, l'ingénieur a été promu au sein de l'entreprise. ",PLAUS_CONN,promotion,SC4
SR4a_30,36,SR4a,male,Maîtrise,54,4,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_30,33,SR4a,male,Diplôme_trois,16237,6,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_30,34,SR4a,female,Maîtrise,2075,3,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_30,35,SR4a,male,Doctorat,542,2,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_30,37,SR4a,female,Maîtrise,755,6,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_30,38,SR4a,male,Maîtrise,546,5,30,117,C'était le jour du match de football. Thomas a bu beaucoup de bière cette nuit-là. Il s'est réveillé avec une gueule de bois le lendemain matin.,PLAUS_NOCONN,gueule,SC1
SR4a_31,36,SR4a,male,Maîtrise,54,3,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_31,34,SR4a,female,Maîtrise,2075,1,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_31,35,SR4a,male,Doctorat,542,3,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_31,38,SR4a,male,Maîtrise,546,2,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_31,33,SR4a,male,Diplôme_trois,16237,3,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_31,37,SR4a,female,Maîtrise,755,2,31,122,"Le gouverneur avait été assassiné. Pour le soir du crime, la femme avait un alibi très solide. La femme a été arrêtée immédiatement.",IMPLAUS_NOCONN,arrêtée,SC2
SR4a_32,33,SR4a,male,Diplôme_trois,16237,7,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_32,34,SR4a,female,Maîtrise,2075,2,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_32,38,SR4a,male,Maîtrise,546,6,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_32,36,SR4a,male,Maîtrise,54,5,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_32,35,SR4a,male,Doctorat,542,2,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_32,37,SR4a,female,Maîtrise,755,4,32,127,"Le taxi avait emmené le passager à l'aéroport. Le passager a sauté sans payer. Cependant, le chauffeur de taxi était furieux contre lui.",IMPLAUS_CONN,furieux,SC3
SR4a_33,37,SR4a,female,Maîtrise,755,6,33,132,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur a manqué le visage de son adversaire. Cependant, l'adversaire est ensuite tombé au sol. ",PLAUS_CONN,tombé,SC4
SR4a_33,35,SR4a,male,Doctorat,542,1,33,132,"Il y avait un match de boxe dans l'arène. Le poing d'un boxeur a manqué le visage de son adversaire. Cependant, l'adversaire est ensuite tombé au sol. ",PLAUS_CONN,tombé,SC4
